"t"	"Tin"	"Tfmaxs"    "Tfmaxk"	"Engine"    "Vehicle"	"Shaft"
0.000000000000000e+00	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00
5.684341886080803e-18	2.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.136868377216161e-17	0.000000000000000e+00	0.000000000000000e+00
4.000000000000058e-04	2.000000000000000e+00	3.199999999999648e-04	2.133333333333099e-04	7.996374300444560e-04	8.533105777776840e-09	0.000000000000000e+00
2.400000000000006e-03	2.000000000000000e+00	1.919999999999966e-03	1.279999999999977e-03	4.786964876645363e-03	3.071508510491303e-07	0.000000000000000e+00
8.882122220382541e-03	2.000000000000000e+00	7.105697776306030e-03	4.737131850870687e-03	1.758647788833612e-02	4.205087715247833e-06	0.000000000000000e+00
1.539248354271057e-02	2.000000000000000e+00	1.231398683416849e-02	8.209324556112327e-03	3.025340043447667e-02	1.262323182891760e-05	0.000000000000000e+00
2.193116443329010e-02	2.000000000000000e+00	1.754493154663210e-02	1.169662103108807e-02	4.278788709260829e-02	2.561458675626680e-05	0.000000000000000e+00
2.849841207851975e-02	2.000000000000000e+00	2.279872966281582e-02	1.519915310854388e-02	5.519041686493605e-02	4.323299445364641e-05	0.000000000000000e+00
3.509447692262629e-02	2.000000000000000e+00	2.807558153810099e-02	1.871705435873399e-02	6.746146790028666e-02	6.553310862026202e-05	0.000000000000000e+00
4.171961271557391e-02	2.000000000000000e+00	3.337569017245912e-02	2.225046011497274e-02	7.960151746071917e-02	9.257041021067569e-05	0.000000000000000e+00
4.837407657146172e-02	2.000000000000000e+00	3.869926125716941e-02	2.579950750477961e-02	9.161104190588509e-02	1.244012233190474e-04	0.000000000000000e+00
5.505812902819807e-02	2.000000000000000e+00	4.404650322255846e-02	2.936433548170564e-02	1.034905166770118e-01	1.610827314363587e-04	0.000000000000000e+00
6.184925910081911e-02	2.000000000000000e+00	4.947940728065525e-02	3.298627152043683e-02	1.153745113189689e-01	2.031790147322755e-04	0.000000000000000e+00
6.892293480836789e-02	2.000000000000000e+00	5.513834784669430e-02	3.675889856446286e-02	1.275565369557543e-01	2.521929914974780e-04	0.000000000000000e+00
7.627188465418271e-02	2.000000000000000e+00	6.101750772334612e-02	4.067833848223075e-02	1.400033538215076e-01	3.086897336303471e-04	0.000000000000000e+00
8.388974070894543e-02	2.000000000000000e+00	6.711179256715631e-02	4.474119504477087e-02	1.526837782453470e-01	3.732423914592953e-04	0.000000000000000e+00
